1000 200000
488 659 120
18 451 99
177 925 78
791 666 113
539 898 41
522 359 9
325 771 4
564 858 54
775 680 93
680 119 55
571 250 87
112 819 30
481 380 108
686 135 36
810 674 55
140 807 113
391 289 58
79 757 61
206 169 63
560 207 90
784 167 38
337 152 77
119 503 111
349 168 33
40 982 55
938 900 85
706 205 80
457 423 82
382 664 79
647 538 49
893 703 80
850 880 33
757 683 92
753 509 51
309 64 85
379 805 105
724 583 118
351 549 43
859 491 9
596 845 34
633 455 35
575 49 104
169 24 92
749 319 91
102 704 14
83 156 77
489 930 105
356 422 46
959 271 70
344 217 18
802 589 118
62 293 20
605 821 65
456 677 13
249 375 73
991 846 53
428 260 81
192 461 116
447 817 51
637 4 44
707 109 77
25 972 12
460 567 5
882 942 80
284 510 46
514 181 18
565 700 82
876 26 60
341 215 110
827 325 111
317 585 3
307 637 52
18 769 114
61 297 53
80 105 29
692 73 117
472 72 17
609 487 100
560 985 24
645 346 64
95 377 20
206 245 3
256 804 60
841 80 81
711 874 48
749 212 61
886 373 84
542 145 40
952 263 15
575 52 47
342 268 89
6 45 28
389 507 8
370 564 26
200 578 47
434 753 97
761 715 113
124 542 87
907 835 95
311 797 100
128 312 106
981 510 32
774 634 21
907 277 117
72 529 37
293 313 17
680 935 79
649 668 114
900 577 19
193 937 21
946 830 45
180 470 22
989 773 20
402 257 49
637 406 119
96 830 60
625 711 69
428 394 56
248 193 106
810 396 102
907 886 111
701 269 101
330 826 67
786 903 6
328 62 70
843 935 91
754 907 10
270 819 76
141 438 43
882 679 42
295 564 39
367 417 77
534 915 4
892 413 23
793 130 81
649 922 24
132 194 84
283 134 50
941 256 55
914 200 71
769 277 40
26 255 74
178 255 31
440 83 89
727 270 1
550 319 29
194 761 100
505 478 78
823 73 31
581 355 112
526 846 27
251 702 86
570 218 67
525 224 97
148 220 61
401 272 30
186 415 34
166 145 68
459 601 111
666 644 35
133 653 65
941 40 84
672 110 108
866 203 77
816 231 71
183 567 41
492 415 3
455 26 81
720 767 84
335 18 112
881 513 30
463 942 31
469 610 43
301 605 20
607 309 32
26 20 91
661 125 41
688 636 96
306 563 34
115 370 16
324 492 99
771 854 69
550 753 111
122 646 26
379 877 94
804 213 11
710 414 24
535 999 73
417 67 92
646 700 92
773 456 61
680 998 115
735 351 49
864 542 86
839 317 36
38 517 64
273 295 105
529 863 71
7 570 54
467 748 15
594 166 120
716 473 108
395 882 51
666 172 9
902 184 101
502 49 39
218 34 34
478 450 101
836 898 81
809 846 92
450 292 91
881 267 23
124 562 35
682 109 20
263 580 24
331 139 1
854 254 40
717 299 25
817 211 91
268 442 87
4 505 46
942 104 67
829 185 58
277 540 53
881 425 47
805 185 94
748 142 120
678 152 29
176 793 91
159 393 93
731 849 49
656 617 33
96 659 54
574 421 50
485 213 20
351 339 23
863 732 16
645 19 115
913 387 118
881 623 75
47 853 116
525 9 17
959 192 66
901 104 43
368 487 119
600 53 53
307 813 114
402 205 88
571 378 14
299 463 90
18 573 101
840 161 71
122 840 25
800 949 48
417 635 88
256 944 76
472 740 37
766 423 67
1000 805 117
86 540 39
596 780 57
87 921 102
37 840 3
826 886 117
339 998 111
272 793 92
284 620 24
888 755 83
908 714 1
620 752 54
510 613 19
583 176 28
139 162 52
46 966 53
632 458 38
260 833 29
101 59 25
182 417 87
833 678 31
178 100 64
846 163 112
580 256 24
713 676 17
373 527 108
402 254 58
990 28 25
737 606 17
977 301 12
873 245 68
375 457 66
641 826 100
816 830 27
584 950 76
966 604 64
720 815 71
719 149 83
816 771 106
905 817 107
955 469 44
114 142 85
26 872 115
745 879 35
296 168 16
537 549 113
623 316 104
802 590 35
81 274 109
4 276 29
43 765 47
242 525 105
311 38 120
270 84 48
183 777 61
734 141 48
190 497 62
656 727 22
269 726 111
981 221 107
394 271 97
19 179 91
751 767 15
995 937 98
765 234 99
143 643 111
397 793 88
972 296 47
137 256 4
98 906 47
960 680 46
243 990 51
683 300 111
726 241 50
937 462 19
651 940 45
26 680 98
913 357 16
13 612 34
454 742 22
818 903 27
472 610 111
370 240 59
954 338 93
292 287 104
911 203 57
22 997 117
18 294 2
820 374 33
164 858 70
759 851 113
660 138 16
805 290 120
864 536 45
368 943 107
103 804 75
357 225 63
969 301 60
576 57 97
613 963 120
451 763 86
827 341 11
913 487 64
802 125 115
534 580 21
677 493 113
566 426 52
936 928 91
435 172 54
675 118 46
344 501 114
596 911 6
893 391 50
515 493 51
316 300 14
341 373 9
97 554 12
310 538 17
443 383 11
348 997 48
840 996 48
931 436 81
543 952 118
867 257 118
613 9 20
895 912 72
452 154 3
75 491 46
256 717 9
805 248 81
219 317 104
958 342 111
528 516 107
33 58 19
893 162 77
95 780 113
459 89 44
471 460 89
183 874 9
243 675 11
762 694 108
499 330 101
994 813 100
728 670 56
409 689 60
616 830 80
436 380 84
80 356 1
446 39 25
564 261 110
618 551 115
486 834 68
901 888 93
519 885 24
70 818 23
782 536 40
201 897 92
341 661 80
164 850 86
193 171 46
234 693 28
571 888 102
54 536 29
137 11 85
335 701 99
242 916 89
391 811 13
912 2 95
971 436 45
990 61 39
82 660 116
698 672 98
963 144 4
390 134 87
26 784 36
947 44 92
608 93 59
541 142 54
756 960 43
106 143 51
417 99 120
780 114 99
29 736 108
802 396 3
423 73 21
144 810 24
294 925 34
312 793 31
653 63 93
431 257 15
468 386 49
487 115 28
209 23 57
551 416 108
898 372 7
973 50 118
919 761 42
106 257 15
677 273 48
257 427 37
779 849 17
226 583 14
687 968 89
692 182 62
793 873 119
342 182 13
702 632 97
41 986 112
554 433 25
702 951 120
798 519 14
700 838 37
720 796 5
331 332 71
194 765 2
531 321 1
393 664 100
345 210 14
767 996 46
779 420 81
484 582 101
88 18 108
349 251 103
746 222 9
517 270 1
804 255 32
853 691 56
563 259 11
545 696 34
920 942 107
992 405 16
57 401 67
412 56 86
832 785 17
535 533 35
65 863 11
111 475 60
943 789 52
163 642 45
183 117 20
437 867 50
547 421 69
739 572 55
960 373 36
805 905 16
775 316 8
300 356 72
714 283 10
466 148 102
407 837 112
349 262 35
4 524 13
822 480 106
725 790 117
850 55 76
950 59 101
812 736 73
133 559 29
332 627 14
48 728 119
283 34 94
903 384 68
375 929 80
507 341 3
951 565 70
279 286 37
207 978 115
937 538 49
714 445 34
864 242 109
839 991 33
497 826 6
356 165 79
257 501 60
336 21 99
339 248 97
6 391 54
404 716 30
774 687 102
105 786 61
108 568 99
582 877 110
255 235 12
788 978 47
919 40 97
666 926 18
756 537 70
705 905 77
232 141 68
852 154 60
772 437 53
666 131 7
887 664 67
841 398 34
75 855 13
60 458 73
606 669 51
767 798 21
526 956 49
406 899 43
806 3 71
529 495 38
535 594 12
258 886 45
515 441 53
277 335 35
385 786 49
816 563 48
243 440 35
862 945 34
98 157 83
289 827 76
831 361 6
655 684 48
515 358 50
96 181 102
490 802 2
833 894 14
572 246 100
439 147 116
592 43 9
35 41 3
417 747 82
24 975 48
769 798 11
336 161 58
291 196 40
462 126 96
998 990 33
781 623 79
337 319 42
172 657 49
377 351 13
905 381 73
202 545 82
318 87 115
53 525 35
363 352 37
365 241 109
393 906 76
866 879 108
929 94 60
793 614 112
949 485 93
531 544 82
455 982 116
417 996 40
255 235 105
128 474 110
728 287 9
957 974 86
819 673 25
825 894 20
343 145 56
818 924 107
769 884 11
500 655 46
990 497 110
775 42 20
161 215 36
362 969 89
868 360 21
695 688 87
172 359 83
782 374 107
673 651 86
672 667 57
716 666 100
587 17 50
946 391 64
695 28 3
362 569 81
115 33 75
924 33 3
531 249 37
555 761 16
933 871 83
452 716 9
512 835 95
931 993 22
60 695 72
453 909 118
131 274 114
396 216 94
280 491 113
423 763 59
773 910 19
518 915 23
612 34 3
989 621 97
435 579 81
813 401 14
411 13 54
736 195 57
680 1000 111
72 148 45
832 404 62
634 174 46
272 303 20
330 126 68
484 59 38
536 41 98
513 612 111
579 264 44
383 167 116
236 405 54
454 167 57
528 190 92
57 706 13
149 719 32
669 935 80
104 758 56
142 868 30
512 740 117
812 840 15
513 501 10
399 531 12
889 614 24
332 241 75
78 531 82
798 99 47
203 560 31
89 384 18
768 267 106
525 633 46
735 594 114
870 12 90
359 773 21
792 573 27
607 397 54
588 335 9
26 904 110
980 499 113
1000 129 1
545 430 65
145 854 112
683 977 79
430 693 56
755 424 25
39 841 34
991 426 67
891 468 99
173 375 5
424 77 78
839 781 5
916 712 29
672 861 24
160 406 13
499 844 20
171 57 71
892 868 38
685 118 2
610 918 102
780 61 59
49 454 107
834 816 97
85 205 79
515 312 100
52 105 68
864 554 15
59 976 94
296 940 4
875 63 94
652 643 72
340 864 7
902 7 38
475 265 87
137 919 31
205 127 49
38 978 104
460 441 19
880 40 21
883 280 86
199 265 39
36 470 75
31 720 78
479 692 9
252 931 8
727 509 97
329 781 43
736 345 86
133 711 107
283 518 61
633 741 11
111 415 79
739 240 57
645 222 59
194 926 67
936 724 91
446 902 86
276 301 44
867 373 47
192 79 82
573 130 80
507 120 53
406 415 67
311 969 12
954 274 46
325 882 101
96 916 15
472 428 29
197 275 84
658 61 45
490 132 117
181 339 95
535 678 31
30 757 16
961 992 72
982 80 8
479 913 89
471 873 54
211 687 108
147 201 102
938 102 118
150 924 10
688 435 44
389 503 96
908 187 11
996 234 97
217 464 110
342 735 1
369 575 111
544 976 49
417 654 53
778 869 77
853 631 41
479 134 14
751 164 57
166 128 42
328 523 72
227 420 113
113 23 54
385 181 106
296 841 117
706 999 14
79 242 96
242 253 67
667 318 60
720 134 22
351 930 38
641 787 68
240 1000 20
736 419 94
191 636 16
283 476 49
48 303 83
323 176 88
502 860 116
560 233 50
431 688 60
788 10 46
341 238 48
297 240 58
916 577 74
385 164 114
121 934 109
294 137 38
273 268 80
1 276 82
568 929 112
199 332 45
567 129 17
972 730 79
106 912 119
280 628 93
845 503 5
822 117 96
862 692 15
914 327 100
953 938 37
388 32 45
941 147 104
86 454 45
529 693 85
884 682 89
458 918 97
942 516 54
427 26 106
237 410 109
232 354 49
668 21 69
19 722 87
786 341 110
94 405 97
236 19 36
222 239 63
72 345 19
629 600 16
371 841 83
509 299 102
514 581 35
540 236 29
811 841 2
20 524 23
725 531 102
37 601 56
591 983 41
36 658 54
731 174 98
591 356 54
500 334 23
948 412 24
9 348 23
853 515 25
28 341 19
830 560 51
884 33 84
771 822 10
251 302 93
254 365 39
161 35 55
896 888 37
23 446 42
867 458 45
690 785 116
332 873 119
565 49 22
849 180 7
747 248 113
784 519 82
380 290 39
123 570 3
765 545 11
899 212 42
40 783 52
669 831 9
247 43 101
361 776 15
787 393 64
896 910 57
785 885 50
523 152 41
904 622 13
625 948 7
181 251 62
28 550 115
985 432 87
823 890 25
730 112 114
526 703 113
996 361 84
510 844 84
685 161 58
375 371 82
972 581 22
665 28 87
776 142 20
190 387 54
143 993 65
289 347 97
440 237 70
885 728 75
59 363 105
649 445 115
160 961 81
842 349 4
905 106 5
325 544 4
635 775 16
516 442 104
764 889 116
450 263 53
227 928 101
397 553 103
969 322 68
243 89 94
446 66 18
467 802 104
545 876 71
3 132 81
125 45 117
123 111 58
629 130 64
630 865 15
331 252 51
495 199 61
40 545 56
322 485 85
50 901 43
146 947 89
356 37 22
504 703 112
485 439 56
896 425 47
239 148 112
637 611 65
478 587 97
116 91 28
668 812 60
193 384 35
474 977 52
512 438 117
515 636 61
100 58 107
449 54 21
605 742 8
190 473 50
110 961 119
526 341 16
81 11 105
545 162 2
739 637 58
216 259 68
765 322 15
40 774 51
220 279 100
430 232 34
913 932 94
428 715 20
216 125 29
546 935 90
243 422 117
230 9 49
484 849 71
156 908 64
126 50 92
903 738 92
582 486 54
918 647 19
979 308 57
308 354 99
136 343 73
956 392 97
523 673 40
34 248 75
630 374 39
622 863 90
387 574 13
118 516 101
554 27 70
542 590 89
140 44 41
707 977 42
712 248 92
520 259 101
168 347 82
698 933 4
1 379 57
668 708 106
20 258 82
299 739 65
730 733 103
15 728 8
292 732 32
909 780 116
735 36 87
769 990 40
395 449 97
559 467 77
52 387 37
361 351 105
320 256 59
15 346 38
950 538 106
822 697 21
216 174 30
302 504 42
96 600 18
475 431 17
875 660 54
469 982 60
843 961 53
835 132 97
210 10 82
909 663 111
632 313 35
942 727 63
310 35 59
152 754 30
654 689 13
174 326 110
613 648 77
291 864 24
334 360 51
928 656 101
503 632 106
228 385 38
26 533 112
529 406 113
485 993 97
669 970 85
349 123 22
697 277 71
254 119 19
766 25 1
143 668 13
896 696 14
512 827 32
265 114 120
193 926 65
867 16 41
34 692 80
854 107 50
172 255 40
804 486 84
269 830 88
927 445 112
779 373 5
339 18 46
984 848 2
430 997 9
129 825 77
22 997 105
204 638 62
632 407 20
295 430 51
622 473 89
703 185 78
337 264 49
692 122 109
497 998 66
651 996 107
492 680 26
542 291 108
557 94 46
836 512 61
618 888 13
815 529 98
477 689 27
125 494 4
902 916 118
756 426 38
819 476 116
235 332 119
582 753 2
261 682 11
53 85 83
530 365 81
64 541 36
599 644 32
107 500 42
689 37 30
103 575 118
139 705 29
786 689 97
767 441 93
217 27 1
762 348 105
51 32 73
327 309 13
968 164 106
600 458 106
610 443 19
56 580 24
204 456 39
843 694 74
143 478 27
537 985 71
786 892 39
779 581 93
326 752 104
930 213 115
335 197 26
946 879 90
299 782 47
166 423 29
922 367 52
956 389 71
541 336 108
127 988 95
470 545 7
228 203 82
751 163 51
405 690 2
479 75 51
841 394 16
661 698 40
110 508 66
732 90 4
641 688 48
930 411 112
46 415 23
667 960 113
78 308 17
95 415 57
361 824 26
824 742 51
963 973 14
429 847 111
979 369 73
641 906 4
528 407 110
577 89 115
135 761 55
763 104 78
985 791 75
180 959 105
847 164 21
61 222 100
681 991 99
618 129 23
338 436 30
547 826 57
988 298 3
565 967 81
802 698 88
684 176 15
254 961 38
215 98 96
901 946 9
158 161 15
986 417 103
49 984 31
672 336 117
457 310 6
402 717 100
923 884 12
328 965 95
37 788 82
753 871 40
476 163 106
681 823 84
566 422 59
880 424 118
855 469 14
826 322 44
198 277 82
243 170 79
45 593 62
376 294 108
863 142 26
672 156 112
190 60 116
844 525 13
890 35 34
362 774 56
539 200 64
927 224 29
917 634 50
419 533 17
99 71 50
674 575 66
137 287 41
392 147 78
790 792 68
675 977 69
656 43 44
411 509 11
348 475 60
666 322 59
710 594 120
682 435 21
568 674 75
976 151 63
84 283 45
565 396 24
892 74 58
716 516 9
467 761 106
201 35 102
329 307 17
204 910 85
901 567 50
792 516 39
289 229 33
803 440 60
654 690 10
84 11 3
516 482 68
897 326 114
337 62 82
102 443 59
336 464 10
474 308 118
832 805 32
646 511 65
107 831 38
749 835 90
280 64 29
64 438 62
423 587 50
723 476 105
850 714 72
310 134 75
902 673 21
658 388 99
593 796 82
886 109 97
337 188 5
557 94 16
927 253 110
317 765 51
799 700 102
81 205 103
385 567 42
435 185 5
699 49 96
908 228 20
8 147 5
813 890 42
556 978 60
348 677 107
633 290 27
246 548 120
852 17 57
919 753 119
367 967 69
250 937 104
221 699 75
407 311 15
253 205 67
374 382 87
569 277 74
661 724 22
325 590 49
316 418 97
81 913 30
257 724 46
218 814 57
524 333 61
189 787 104
844 706 83
722 891 55
789 931 97
22 294 52
873 168 115
638 796 75
752 999 6
702 540 62
28 642 111
165 809 69
618 794 9
910 372 12
381 923 96
456 385 33
953 653 92
595 276 118
847 474 65
721 181 92
238 939 20
110 945 26
754 625 6
816 690 6
831 46 79
835 523 77
886 843 91
705 351 71
365 381 39
952 120 99
652 428 3
395 670 82
691 103 57
228 209 73
556 950 27
529 941 81
747 725 33
58 936 23
462 660 21
755 36 62
413 894 56
680 232 16
414 117 37
485 274 43
920 501 51
377 492 88
447 942 113
998 179 19
940 228 90
87 677 67
977 970 39
805 859 79
914 142 5
987 153 105
243 618 89
467 402 48
173 997 41
536 766 91
790 349 16
395 171 68
3 499 6
53 959 10
417 768 15
684 156 57
755 669 96
505 102 88
482 272 26
402 913 43
354 286 70
781 68 87
402 850 61
65 132 13
194 14 15
954 645 15
317 145 52
820 503 96
542 57 34
857 695 77
517 652 117
317 329 94
855 229 18
562 296 104
380 933 90
76 416 8
804 625 84
674 22 29
845 572 66
871 315 76
887 151 117
575 726 7
885 592 34
911 196 68
557 688 45
392 761 89
194 496 111
239 660 96
786 362 45
702 658 64
830 765 19
1 737 80
489 57 16
27 178 50
344 477 17
834 881 10
34 364 119
729 803 91
478 421 84
449 47 58
243 264 21
705 236 84
501 293 32
907 75 81
436 729 78
160 385 110
156 62 116
430 835 18
968 977 44
106 46 31
155 337 41
36 116 27
917 956 100
705 763 107
937 407 26
305 561 102
505 4 91
871 212 6
260 269 13
807 412 23
369 893 60
812 517 68
251 552 72
945 766 58
474 554 29
344 251 13
578 961 66
199 101 16
381 707 57
584 419 116
736 429 62
531 999 114
429 397 66
124 780 2
238 497 51
526 265 57
110 867 73
546 239 50
257 583 37
909 576 68
538 855 91
710 956 80
505 606 9
515 474 22
327 734 50
960 216 2
115 803 117
684 132 27
908 924 101
512 325 1
866 254 9
451 375 58
850 356 5
238 61 35
499 631 12
72 676 12
619 490 26
697 870 34
808 728 62
333 248 6
404 888 36
497 483 35
99 431 98
60 937 98
74 196 48
289 226 102
248 778 78
173 103 40
796 226 12
903 548 4
340 373 79
484 618 51
751 401 49
5 71 68
375 197 102
602 877 77
438 166 18
621 727 101
724 762 64
416 408 17
75 533 38
255 784 59
482 151 22
429 61 91
342 466 12
426 153 86
725 709 33
195 58 68
110 755 114
164 379 24
807 388 109
178 558 64
989 416 56
95 779 22
341 495 15
245 342 101
334 604 15
820 851 30
369 10 103
755 26 57
768 45 115
195 213 56
365 122 51
541 986 24
370 142 99
409 561 9
573 325 42
901 834 9
715 70 72
629 536 68
761 929 62
543 10 72
366 405 46
667 844 70
466 91 76
284 399 18
28 931 20
900 25 61
809 878 120
266 750 36
580 75 50
774 141 120
735 309 71
336 224 22
490 916 69
100 870 30
918 180 2
400 273 61
322 503 32
569 627 100
248 333 49
886 509 88
307 103 29
55 377 48
771 694 80
157 114 31
252 188 19
524 983 5
272 788 4
566 108 9
705 747 10
928 265 95
176 571 28
388 549 94
577 465 105
584 168 11
25 244 30
98 192 20
776 713 79
552 92 29
586 8 11
641 40 118
254 584 16
949 718 33
718 79 39
313 676 83
800 717 8
422 768 92
430 406 21
840 578 50
718 543 82
442 679 67
371 716 70
13 249 12
1000 313 64
298 354 26
17 278 17
329 664 83
679 403 67
18 614 14
308 630 111
201 784 40
832 205 1
183 654 67
961 475 81
654 566 77
519 489 55
285 211 53
1000 831 47
619 921 65
27 242 12
254 291 108
238 234 62
347 279 98
508 405 98
363 93 82
761 533 111
766 923 96
894 565 35
948 785 23
907 371 10
654 858 1
489 161 112
343 194 43
755 238 77
160 947 120
256 503 85
154 875 103
82 905 46
565 173 47
306 812 97
578 370 104
847 817 24
550 603 74
555 85 47
427 991 83
615 162 10
588 516 87
309 718 50
418 416 22
637 526 112
655 250 98
469 419 8
383 93 79
825 675 64
162 889 102
521 391 79
786 808 61
910 966 53
795 37 104
363 133 14
696 575 77
1 424 23
102 48 110
741 457 84
975 586 18
408 877 23
864 929 103
231 829 108
415 230 92
147 726 109
709 576 119
553 808 87
446 954 54
729 683 67
90 44 109
563 302 51
48 658 39
161 981 43
32 146 6
852 9 42
825 902 27
246 194 76
755 999 72
584 625 72
312 765 21
959 797 13
923 301 92
957 743 102
516 747 8
80 761 5
15 410 52
979 119 98
570 709 67
799 409 111
23 245 79
617 899 91
974 94 45
742 842 116
641 747 98
477 98 93
861 162 20
97 272 71
686 93 85
91 628 113
782 830 13
901 192 7
341 624 20
227 872 118
441 926 79
46 551 115
578 178 86
329 681 78
931 807 99
445 520 55
429 975 4
85 542 23
554 330 47
342 748 95
282 340 43
524 43 61
502 427 112
490 115 33
926 611 74
239 996 96
115 393 113
733 996 40
805 83 68
330 489 79
461 686 19
526 972 26
916 410 19
387 527 36
438 538 32
332 755 19
47 592 96
990 332 56
755 488 34
155 745 54
80 817 51
841 259 108
138 451 22
15 672 65
37 399 72
713 904 21
771 852 83
337 327 21
65 434 104
809 31 56
560 594 3
410 937 107
658 991 2
939 748 92
914 566 58
769 415 85
863 979 88
315 51 87
334 513 119
448 877 54
980 877 7
805 291 23
44 340 90
736 98 53
694 420 56
439 494 87
383 594 110
626 212 12
51 886 112
850 406 18
935 222 60
227 21 36
435 256 71
448 95 38
757 420 76
653 59 116
694 389 99
49 27 37
399 902 42
452 118 38
227 848 112
912 491 73
764 489 111
123 303 58
261 529 70
288 861 46
376 121 35
306 65 26
279 373 79
714 743 3
18 92 38
316 146 98
600 643 35
299 227 43
547 968 112
549 910 23
600 426 49
999 863 37
364 319 109
288 606 13
340 220 46
793 957 73
815 761 76
167 727 73
298 436 47
681 701 76
619 149 30
577 995 51
651 215 80
942 455 76
408 226 110
584 970 19
641 994 3
964 254 32
752 641 97
108 646 70
37 293 85
158 780 101
737 492 7
420 239 92
908 959 46
205 981 105
476 932 67
838 667 50
945 818 28
567 716 85
338 225 89
810 371 39
51 833 111
990 909 29
880 865 21
69 690 93
69 808 48
2 60 103
975 422 90
564 436 20
7 595 17
650 790 31
588 245 4
596 786 83
34 756 90
149 359 116
129 44 114
202 661 19
233 577 114
18 382 93
724 797 17
127 205 100
175 33 107
822 614 99
460 782 120
611 501 31
476 974 7
788 689 118
729 669 98
230 930 103
524 30 75
365 643 45
816 183 104
758 573 21
613 835 76
870 65 71
526 262 100
514 826 93
513 555 65
236 798 62
867 640 43
204 736 26
680 415 26
992 22 4
361 426 39
868 234 7
561 213 103
